,BalancingElements,ColorHarmony,Content,DoF,Light,MotionBlur,Object,RuleOfThirds,VividColor,Repetition,Symmetry,score,epoch
20,0.2413150668144226,-0.600872278213501,-0.5005873441696167,-0.26074281334877014,0.15412402153015137,-0.09705069661140442,0.5560106635093689,0.21839067339897156,0.05800468847155571,,,-0.4465710520744324,0
21,0.182130366563797,-0.23913699388504028,-0.05271792411804199,0.28709450364112854,-0.3909088373184204,-0.33751997351646423,0.4057159125804901,-0.2070208489894867,-0.04076983779668808,0.14795979857444763,-0.3127956688404083,-0.24535152316093445,0
22,0.11498751491308212,0.15323498845100403,0.13210326433181763,0.4885261654853821,0.26957622170448303,-0.4798889756202698,0.03964383900165558,-0.08358901739120483,-0.015053560957312584,-0.14882870018482208,0.3599398136138916,-0.132240429520607,0
23,0.2129213511943817,-0.006024032365530729,0.004434338305145502,0.24092628061771393,0.11816330254077911,-0.15828225016593933,0.05580979213118553,-0.40636155009269714,-0.050366003066301346,0.15203896164894104,0.26463940739631653,-0.29894930124282837,0
24,-0.3243393003940582,-0.32287463545799255,0.26137229800224304,-0.3708137273788452,0.4296499192714691,0.4551107585430145,-0.04644981026649475,0.033803634345531464,0.05311136320233345,0.3212417960166931,0.42031970620155334,-0.4324379563331604,0
25,0.1585242748260498,0.1786327064037323,0.0843598023056984,0.08142367750406265,-0.20884589850902557,-0.33360016345977783,-0.136083722114563,-0.14419952034950256,-0.02347857505083084,0.13565579056739807,-0.5066397190093994,0.013042797334492207,0
26,0.4455905258655548,0.5068036913871765,0.39528578519821167,0.0338030681014061,-0.05353490635752678,0.2555566728115082,0.0867835059762001,-0.13783857226371765,0.1608300358057022,0.3939882218837738,-0.4034819006919861,-0.34944480657577515,0
27,0.29929372668266296,-0.5056366324424744,-0.10419698804616928,-0.37759026885032654,0.32962849736213684,-0.2701789438724518,-0.16337603330612183,0.27223455905914307,-0.31233564019203186,-0.08065152168273926,-0.4096536934375763,-0.032113704830408096,0
28,0.29596200585365295,-0.17717406153678894,-0.13104335963726044,-0.2879524528980255,0.16830791532993317,0.20910541713237762,0.30445557832717896,0.10581677407026291,-0.2595771551132202,0.17949509620666504,0.0520004965364933,0.22469286620616913,0
29,-0.1976126730442047,-0.4455871880054474,0.5818722248077393,0.6407113671302795,-0.05624556541442871,-0.32041749358177185,0.2458743453025818,-0.18307913839817047,0.2214457094669342,0.18765991926193237,-0.23337192833423615,-0.0009529228555038571,0
30,-0.11547566950321198,-0.266864150762558,0.15107491612434387,0.13982610404491425,-0.04492153599858284,-0.21516656875610352,-0.22951103746891022,-0.18174318969249725,0.03626491129398346,-0.08718747645616531,-0.054051317274570465,-0.2767123878002167,0
31,0.10317646712064743,-0.038062237203121185,0.5040455460548401,-0.32579588890075684,0.2163640856742859,0.37386593222618103,-0.26905444264411926,-0.17350539565086365,-0.17330971360206604,0.22446110844612122,0.14301623404026031,0.35523027181625366,0
32,0.2140461951494217,-0.2544686496257782,0.4719773232936859,0.04578998684883118,-0.06753271818161011,-0.18706604838371277,0.5380669236183167,-0.0003215612086933106,0.1983187198638916,0.06924805790185928,,-0.3766542673110962,0
33,0.1620037853717804,-0.2769988477230072,-0.1781083643436432,0.3167283236980438,-0.018041841685771942,-0.05429384857416153,0.5986471772193909,-0.1973898857831955,0.02485758438706398,-0.20012663304805756,-0.10088210552930832,-0.11371754109859467,0
34,0.18963581323623657,-0.10288378596305847,0.23665566742420197,-0.019301762804389,0.43839728832244873,0.23629368841648102,0.10733629018068314,0.15391354262828827,-0.2865890562534332,-0.2522432506084442,,-0.5127152800559998,0
35,0.5186564326286316,-0.6798319220542908,0.26173150539398193,0.5681159496307373,-0.33395013213157654,-0.11160207539796829,-0.013129434548318386,-0.17857062816619873,-0.07930894941091537,-0.10403844714164734,,0.04628219082951546,0
36,0.20714148879051208,-0.3352612555027008,0.6251295208930969,-0.18517030775547028,0.12023383378982544,-0.044175732880830765,0.31451424956321716,-0.3835952579975128,0.2863611876964569,-0.008693451061844826,,-0.26560118794441223,0
37,0.11265025287866592,-0.17582666873931885,0.43475624918937683,-0.21723432838916779,-0.01544895675033331,0.11723257601261139,0.22420938313007355,-0.027685673907399178,-0.048163291066884995,0.11565683037042618,0.12784433364868164,-0.4240446388721466,0
38,-0.19235624372959137,-0.16348713636398315,0.28306156396865845,-0.2653777003288269,0.13878557085990906,,0.20984378457069397,0.03086472675204277,0.5094175934791565,0.2713385224342346,0.2394794523715973,0.1800607293844223,0
39,0.12238752841949463,0.1085396409034729,0.16040386259555817,-0.3902543783187866,0.28709784150123596,-0.5688090324401855,0.3656616508960724,0.3242723047733307,-0.18057483434677124,-0.04635246843099594,-0.1256628930568695,-0.0591006726026535,0
40,0.41670092940330505,-0.1222093403339386,0.466948539018631,0.06182153895497322,0.09976490586996078,-0.07473808526992798,0.6539826989173889,-0.02404583804309368,0.34280335903167725,0.3009781837463379,,0.034588608890771866,0
41,-0.04840119555592537,-0.44525405764579773,0.7648438811302185,0.3955058753490448,0.016812482848763466,0.4186656177043915,0.5762689709663391,0.3490141034126282,0.2082429826259613,0.16754473745822906,,-0.33140912652015686,0
42,-0.34960898756980896,0.3777225911617279,0.07987362891435623,0.02716893143951893,0.4496338665485382,-0.06482375413179398,0.13956978917121887,-0.012775148265063763,-0.13715584576129913,-0.46608179807662964,-0.6710300445556641,-0.1935339868068695,0
43,0.06953886896371841,-0.38188835978507996,0.27154475450515747,0.038141120225191116,0.14914293587207794,-0.16690371930599213,0.471396267414093,0.21846728026866913,0.16169558465480804,-0.24322155117988586,-0.3763267397880554,0.10085801035165787,0
44,-0.07619994878768921,-0.07115479558706284,0.34468308091163635,0.3398689329624176,-0.21160681545734406,0.14969991147518158,0.262226939201355,0.06488583236932755,0.20165950059890747,-0.010919446125626564,0.03921563923358917,-0.23897206783294678,0
45,0.09531421214342117,-0.032832298427820206,-0.016747722402215004,-0.04392759129405022,0.23302312195301056,0.0002140210272045806,0.15200579166412354,-0.22033816576004028,0.06913421303033829,-0.17107290029525757,0.3200224041938782,-0.027095045894384384,0
46,-0.3696094751358032,0.32699519395828247,0.20110927522182465,-0.09157084673643112,0.1229199692606926,0.08597976714372635,0.244527205824852,0.29531872272491455,-0.09671815484762192,-0.2476782351732254,-0.1209057942032814,0.07443063706159592,0
47,-0.2840188145637512,-0.11311028897762299,0.10954256355762482,0.06034648418426514,0.7176016569137573,0.27115771174430847,0.22788089513778687,0.14145928621292114,0.28924477100372314,0.2244543880224228,-0.020468899980187416,-0.08200868964195251,0
48,0.0168960802257061,-0.489102303981781,0.32563838362693787,0.5266826152801514,-0.05865275487303734,-0.06958000361919403,0.5000343918800354,-0.33633115887641907,0.08770565688610077,-0.3584963381290436,0.26220235228538513,0.07235468178987503,0
49,-0.1704072654247284,-0.18392959237098694,0.5387371182441711,-0.02291473187506199,-0.014071810059249401,0.09138212352991104,0.23833394050598145,-0.006671564653515816,0.14367759227752686,-0.3599352538585663,-0.32798948884010315,0.15059198439121246,0
50,-0.00974301341921091,0.17485597729682922,0.2634549140930176,0.2399068921804428,0.5099629759788513,0.08171916753053665,0.3409130871295929,0.07572327554225922,0.005918792448937893,-0.20628269016742706,,-0.18782779574394226,0
51,-0.29818010330200195,-0.05931349843740463,0.2572692930698395,0.24111661314964294,-0.009171230718493462,,0.15849626064300537,0.2516815662384033,0.2584596872329712,-0.4281611442565918,-0.043440330773591995,-0.541723906993866,0
52,0.24011407792568207,-0.1218469962477684,0.11274318397045135,-0.13304530084133148,-0.22705839574337006,0.11980675160884857,0.3442591428756714,-0.17292474210262299,0.09094128757715225,-0.1508437693119049,-0.21325866878032684,0.4532831609249115,0
53,0.4628165364265442,0.26831158995628357,0.6607961058616638,0.6065044403076172,0.200545534491539,0.05789750814437866,0.4078338146209717,0.3633006811141968,0.10047286003828049,0.10503222793340683,,-0.2763776481151581,0
54,0.23675808310508728,-0.330687940120697,0.3037448525428772,-0.05609345808625221,0.3569177985191345,0.40459468960762024,-0.008037199266254902,-0.17476357519626617,0.5327375531196594,0.29147982597351074,,0.16590967774391174,0
55,0.6488099098205566,0.051325805485248566,0.17509448528289795,0.045363232493400574,0.31285861134529114,-0.09589400142431259,0.3102535903453827,0.23854680359363556,-0.04563688114285469,-0.4999711513519287,0.42423757910728455,0.09826462715864182,0
56,-0.22938691079616547,-0.321224182844162,0.24327415227890015,0.350132018327713,0.4331815540790558,0.1633477658033371,0.5187507271766663,0.21882586181163788,-0.07822345942258835,-0.48892149329185486,-0.4072526693344116,0.11262117326259613,0
57,0.43852734565734863,-0.13617895543575287,-0.35880109667778015,0.14885330200195312,0.10279042273759842,,0.23282110691070557,0.03806973621249199,-0.20172040164470673,0.09377922117710114,0.053802940994501114,-0.13652202486991882,0
58,0.02343888022005558,-0.5330373644828796,-0.277020663022995,0.17606514692306519,0.4912744462490082,-0.11966346949338913,0.3669544458389282,-0.3902719020843506,-0.4258725345134735,0.4291589856147766,0.1127995029091835,0.29606691002845764,0
59,-0.06554783135652542,0.3212641179561615,0.3098510503768921,0.09695769846439362,-0.19254346191883087,0.0979800894856453,0.2944227457046509,-0.34793907403945923,0.48049023747444153,-0.1571866124868393,-0.31181928515434265,-0.1870182454586029,0
60,-0.045417267829179764,-0.5404064655303955,0.363400399684906,-0.1996520459651947,-0.13296987116336823,-0.07367830723524094,0.3874719738960266,0.07182059437036514,0.004594613332301378,0.06248978152871132,-0.024453312158584595,0.4830276072025299,0
61,0.4943365454673767,0.3308414816856384,0.11906478554010391,0.16891711950302124,0.16774563491344452,,0.04002480208873749,-0.06549251824617386,-0.3115864098072052,-0.12256056815385818,,0.2534060478210449,0
62,0.06107977032661438,-0.22240687906742096,0.28795722126960754,-0.18091721832752228,-0.4723621904850006,0.06209283322095871,0.46195074915885925,-0.6372300386428833,0.4824392795562744,-0.31733784079551697,,-0.34963104128837585,0
63,0.189468115568161,0.07782099395990372,-0.010912163183093071,-0.05656299367547035,0.07498780637979507,0.21821200847625732,0.48851242661476135,-0.14452791213989258,0.18802039325237274,2.3262913600774482e-05,-0.11114053428173065,0.4552844166755676,0
64,0.2764398753643036,0.06621107459068298,0.16327442228794098,0.40783703327178955,0.3904368281364441,,0.33741694688796997,0.0559140145778656,0.03259214758872986,0.3882356584072113,-0.1955907940864563,-0.12230038642883301,0
65,-0.17919355630874634,0.16980662941932678,0.2026565819978714,0.18300408124923706,0.10006867349147797,0.061227597296237946,0.1765281707048416,-0.08534931391477585,0.40284600853919983,-0.5440055727958679,,-0.308528870344162,0
66,0.25066012144088745,0.3977721333503723,-0.3201262652873993,-0.06930195540189743,0.3698657751083374,-0.031717449426651,0.16368922591209412,-0.37521418929100037,0.06914952397346497,0.3273720443248749,0.1771911084651947,0.25613078474998474,0
67,0.13807375729084015,-0.4232672452926636,0.40704914927482605,0.032413143664598465,0.02386309579014778,-0.02974379062652588,0.5127524137496948,-0.006505697965621948,0.64653480052948,0.26665398478507996,,-0.14280155301094055,0
68,0.1473400741815567,-0.20775094628334045,0.15856018662452698,-0.012696107849478722,0.02332589402794838,0.3891098201274872,0.5513731241226196,0.03336871415376663,0.14923104643821716,-0.18486672639846802,,0.29918456077575684,0
69,0.24151994287967682,-0.261761873960495,0.055551882833242416,0.0339159294962883,0.5088043808937073,0.2836204171180725,0.5037379264831543,0.10915494710206985,0.3154221773147583,-0.413532018661499,0.24983103573322296,0.24268727004528046,0
70,-0.26539844274520874,-0.2297016978263855,0.4516493082046509,0.2712016701698303,-0.0452723354101181,-0.2522369921207428,0.6780118346214294,0.10434957593679428,0.3695495128631592,0.314517617225647,-0.25660622119903564,0.36818546056747437,0
71,0.43097177147865295,0.16678054630756378,0.31488877534866333,0.480746865272522,0.05519258975982666,-0.41689634323120117,0.4165334105491638,0.129353329539299,0.4196131229400635,-0.20681564509868622,-0.27165886759757996,-0.10515141487121582,0
72,-0.028402680531144142,0.1046205386519432,0.1881852000951767,0.16088011860847473,-0.1961209923028946,0.10120271146297455,0.43747833371162415,-0.058731477707624435,0.44983941316604614,0.1662789136171341,,-0.039437297731637955,0
73,0.2874273955821991,-0.2521917521953583,0.009961973875761032,0.5093874931335449,-0.5740022659301758,0.05091594532132149,0.3003304600715637,0.14039286971092224,0.05223936215043068,0.05895133316516876,-0.300915002822876,-0.4587472975254059,0
74,-0.2840472459793091,-0.5437226295471191,0.006338402163237333,0.45634764432907104,-0.14804817736148834,0.2887893319129944,0.2692068815231323,-0.13876795768737793,-0.13350290060043335,0.2702735364437103,,0.5372009873390198,0
75,-0.37912341952323914,0.18002364039421082,0.40541428327560425,-0.2930399775505066,-0.2522587180137634,-0.11761511862277985,0.264652818441391,-0.2579246461391449,0.25464141368865967,0.40216711163520813,0.08390393108129501,-0.32258033752441406,0
76,0.21114307641983032,-0.11371725052595139,0.12093497067689896,0.7460723519325256,0.20531316101551056,0.09972874820232391,0.7148918509483337,-0.2703019082546234,0.3139724135398865,0.060884036123752594,,0.16335810720920563,0
77,0.1239803358912468,0.31023335456848145,0.19070160388946533,-0.17725667357444763,0.24280966818332672,0.04542960226535797,0.6584094166755676,0.03203434497117996,0.03160487487912178,-0.03774895891547203,0.22707529366016388,0.3927081227302551,0
78,0.12356969714164734,-0.24178101122379303,0.6838352084159851,-0.5446111559867859,-0.12022064626216888,-0.35228729248046875,0.7807922959327698,0.26064231991767883,0.11021603643894196,-0.10308625549077988,0.004390132147818804,0.2675425708293915,0
79,-0.039549320936203,-0.20909786224365234,-0.008421311154961586,0.013748060911893845,0.015393943525850773,0.014557643793523312,0.43128079175949097,0.11836543679237366,0.09011222422122955,-0.08780765533447266,,0.0299234576523304,0
80,-0.20980104804039001,-0.0650143101811409,0.6341015696525574,0.47414886951446533,0.25342509150505066,-0.2688245177268982,0.3408094048500061,0.04366856440901756,0.7365928888320923,-0.03169405832886696,0.2483295202255249,0.05843370407819748,0
81,0.05675743892788887,0.4713142216205597,0.1467522829771042,-0.2839191257953644,0.1490423083305359,0.11683529615402222,0.24969352781772614,0.004659839905798435,0.05455426126718521,-0.10254152864217758,,0.3455609083175659,0
82,-0.014117022976279259,-0.24410280585289001,0.4386535882949829,0.28505706787109375,0.6285712122917175,-0.02216974087059498,0.48538246750831604,-0.18038906157016754,0.3713286519050598,-0.11059720069169998,,0.4750320613384247,0
83,0.14697161316871643,0.139673113822937,0.3416283428668976,0.31090936064720154,-0.14093394577503204,-0.0067887273617088795,0.2345983386039734,0.302971750497818,0.7202321887016296,-0.36940091848373413,-0.22082045674324036,0.09299503266811371,0
84,0.06976374983787537,0.0829949602484703,0.16722865402698517,0.522772490978241,0.1817920058965683,-0.3378743529319763,0.42161574959754944,0.1786988079547882,0.16571219265460968,0.14054732024669647,0.04711078479886055,0.264677494764328,0
85,0.2602611780166626,-0.00121477956417948,-0.05108282342553139,0.1285213828086853,-0.5643141269683838,,-0.04009676352143288,0.003257764969021082,0.07978734374046326,-0.2999677360057831,-0.07030273228883743,-0.013394814915955067,0
86,0.1518561840057373,0.33978602290153503,0.11636217683553696,0.2563540041446686,0.04114184156060219,-0.44183915853500366,0.451434463262558,-0.38387396931648254,0.44617748260498047,0.07089672237634659,0.004982450511306524,0.19370496273040771,0
87,0.529757022857666,-0.07552944868803024,0.6566342711448669,0.27319014072418213,-0.08751454949378967,0.5235709547996521,0.5237157344818115,-0.02712116204202175,0.43139633536338806,-0.13620252907276154,-0.6119425296783447,-0.12525710463523865,0
88,0.15200713276863098,0.08526059240102768,0.35941082239151,0.19741694629192352,-0.10931221395730972,0.01427971851080656,0.6539134979248047,0.3603070080280304,0.12478730827569962,-0.13334199786186218,-0.08503994345664978,0.252543181180954,0
89,0.7336260080337524,0.455534964799881,0.32963988184928894,0.13075584173202515,-0.015953976660966873,-0.5610894560813904,0.44057807326316833,-0.09529310464859009,0.39637258648872375,0.39028647541999817,0.17919696867465973,0.49403753876686096,0
90,0.5069668889045715,-0.008252442814409733,0.31484687328338623,-0.17940855026245117,-0.13610413670539856,0.11493225395679474,0.5082107782363892,0.13257171213626862,0.615976870059967,0.26037517189979553,0.28104308247566223,-0.041514523327350616,0
91,-0.26072514057159424,-0.09700752049684525,-0.1569816619157791,0.5326305031776428,-0.02133365534245968,0.09773390740156174,0.7960058450698853,-0.10495144128799438,0.3327035903930664,0.3024463355541229,,0.49974554777145386,0
92,0.08728409558534622,0.09163300693035126,0.6639259457588196,-0.04664580523967743,0.06151188910007477,0.16032308340072632,0.3421103358268738,-0.18776661157608032,0.3530711233615875,-0.048058804124593735,0.2669743299484253,0.18292340636253357,0
93,0.03444124385714531,0.10146705061197281,0.30408811569213867,-0.033495865762233734,0.34611210227012634,-0.03197305276989937,0.5070693492889404,-0.35248878598213196,0.41076645255088806,-0.3838419020175934,-0.5350793600082397,0.3609450161457062,0
94,0.21494022011756897,0.3131272494792938,0.32432785630226135,0.0628330335021019,0.08886667340993881,-0.18296891450881958,0.3643053472042084,-0.6477780938148499,0.4823705554008484,-0.17770084738731384,,0.06785021722316742,0
95,0.16973505914211273,0.47856226563453674,-0.19329890608787537,0.23726004362106323,0.026012754067778587,0.21862533688545227,0.4576803743839264,0.0693688839673996,0.3765436112880707,-0.11582373082637787,-0.07434944808483124,0.4256991446018219,0
96,0.07344864308834076,0.4209764301776886,0.553087592124939,0.47551360726356506,0.23291166126728058,0.31452763080596924,0.4529087245464325,0.15676547586917877,0.6089329719543457,-0.09957877546548843,-0.27823305130004883,0.5374295115470886,0
97,-0.021855579689145088,-0.03778618201613426,-0.5484865307807922,0.26044654846191406,-0.38480308651924133,0.07391028106212616,0.5658920407295227,0.04647371172904968,0.1123964861035347,-0.09732015430927277,-0.4973830580711365,0.0739845559000969,0
98,0.2749197483062744,0.16114893555641174,0.4448578953742981,0.22474871575832367,-0.17073097825050354,,0.18303608894348145,0.5384485721588135,-0.08339857310056686,-0.1456945538520813,0.10117103904485703,0.04997192695736885,0
99,0.040685124695301056,0.050504688173532486,0.03674115240573883,0.14152200520038605,0.07122968137264252,0.1583380252122879,0.4418780207633972,0.2243167757987976,0.09330935776233673,-0.285697340965271,-0.31966280937194824,0.3736649453639984,0
100,-0.07691939175128937,0.15919281542301178,0.18733377754688263,0.26387396454811096,0.17349879443645477,0.16938762366771698,0.5123804807662964,-0.3507031798362732,0.6465034484863281,-0.10201745480298996,,-0.05496172979474068,0
101,-0.15960830450057983,-0.2998010814189911,0.5292957425117493,0.27699294686317444,-0.002561392728239298,-0.2500230669975281,0.5940443277359009,-0.13576452434062958,-0.11156974732875824,-0.24912463128566742,-0.20540355145931244,0.43832436203956604,0
102,-0.01457788236439228,0.20555882155895233,0.19918300211429596,0.4445628821849823,0.2513043284416199,0.559175431728363,0.33761489391326904,0.0780838206410408,0.4650488495826721,-0.0346335805952549,-0.2776343524456024,-0.16640761494636536,0
103,-0.031091036275029182,0.16438378393650055,-0.06667663156986237,-0.2954128384590149,0.4278581738471985,-0.34852877259254456,0.08874068409204483,0.4385097622871399,-0.10936202108860016,0.1773681342601776,,0.20843547582626343,0
104,-0.07881631702184677,0.21462766826152802,0.1659071445465088,-0.20919521152973175,0.3013865649700165,0.3106336295604706,0.5355263352394104,-0.3628341257572174,0.284684419631958,-0.2107985019683838,-0.5145599842071533,0.44865280389785767,0
105,0.11333508044481277,0.2414851188659668,0.6294545531272888,0.6113560795783997,-0.007688096258789301,0.33991530537605286,0.37039482593536377,0.5254257917404175,0.760988712310791,-0.14469197392463684,0.1797400712966919,0.27539244294166565,0
106,0.19722102582454681,0.5291954278945923,0.30206477642059326,0.31561896204948425,-0.3083808422088623,0.2319091111421585,0.6903667449951172,-0.11492608487606049,0.6356242299079895,-0.019017037004232407,0.20391739904880524,-0.2630738615989685,0
107,-0.5377845168113708,-0.2042599320411682,0.30801060795783997,0.12029285728931427,0.17141124606132507,0.05491385608911514,0.5206584334373474,0.02245689556002617,0.5263321399688721,-0.29822853207588196,-0.3738136291503906,0.21777334809303284,0
108,0.19331474602222443,-0.3565908670425415,0.1216583177447319,0.2837875783443451,0.22579610347747803,-0.07124849408864975,-0.04562254622578621,0.2451499104499817,0.33145326375961304,0.23135773837566376,0.19642341136932373,-0.2439902424812317,0
109,0.26922309398651123,0.3976219594478607,0.4266161322593689,0.4512035846710205,0.15729868412017822,,0.22040684521198273,-0.30059006810188293,-0.2973044514656067,-0.06673655658960342,,0.4521629810333252,0
110,0.15064722299575806,0.4479062855243683,0.3664577901363373,-0.1516331434249878,-0.24986602365970612,,0.42658281326293945,-0.34179139137268066,0.19044139981269836,-0.35816851258277893,-0.37833571434020996,-0.28621524572372437,0
111,0.290348082780838,-0.30648982524871826,0.38645312190055847,0.0275656059384346,-0.02983037382364273,-0.023703591898083687,0.5969708561897278,-0.04134317487478256,0.14826102554798126,0.0031087170355021954,0.1623355597257614,-0.10486001521348953,0
112,0.3070923984050751,0.30551663041114807,0.3392263948917389,0.40119075775146484,-0.09163711220026016,0.22752322256565094,0.5852429866790771,0.1809808313846588,0.28602135181427,0.11462342739105225,-0.40419891476631165,-0.10667704790830612,0
113,0.4095114767551422,-0.3748231828212738,0.1596134752035141,-0.08225027471780777,-0.17882047593593597,0.06432319432497025,-0.030254747718572617,0.48069125413894653,-0.11189014464616776,0.08571383357048035,-0.1555933952331543,0.4055498540401459,0
114,0.2262415587902069,-0.09678760915994644,0.3407420516014099,0.030534297227859497,0.3268921971321106,-0.132947638630867,0.5522856712341309,0.13635051250457764,0.5239306092262268,-0.11873999983072281,-0.22527185082435608,-0.20207028090953827,0
115,-0.016490528360009193,0.21721956133842468,-0.18998035788536072,0.36370378732681274,0.015032471157610416,0.5362939238548279,0.2974632978439331,0.3193029463291168,0.4258013963699341,-0.13418464362621307,0.18692581355571747,-0.06562387943267822,0
116,-0.38588958978652954,0.24855256080627441,0.5359266996383667,0.2311808466911316,0.0048723407089710236,-0.04264027625322342,0.14094510674476624,-0.3193312883377075,0.1667301207780838,-0.18169759213924408,,0.6619910597801208,0
117,0.2670622169971466,0.18529795110225677,0.5560184121131897,0.17330347001552582,0.13594111800193787,,0.43276992440223694,0.5043101906776428,0.11541581153869629,-0.49205896258354187,0.13188105821609497,0.12811346352100372,0
118,0.17286056280136108,-0.09995564073324203,0.25415465235710144,-0.303559809923172,0.23295950889587402,0.009222738444805145,0.3421766459941864,0.513336718082428,0.4065001904964447,0.05249599367380142,,0.049293454736471176,0
119,-0.1996118575334549,0.13568098843097687,0.24068240821361542,0.24866852164268494,-0.4431004226207733,0.3735223710536957,0.5974981188774109,-0.1758793592453003,-0.18286606669425964,-0.0018952850950881839,0.2426006942987442,0.38848060369491577,0
120,0.30960994958877563,0.764665961265564,0.5174758434295654,0.2632019817829132,0.2585160434246063,-0.05517268553376198,0.7202627062797546,0.04126173257827759,0.3304179310798645,-0.23816536366939545,,0.7169438004493713,0
121,0.13557304441928864,0.32586899399757385,0.3334847390651703,0.42246946692466736,0.10737396776676178,0.1445217877626419,0.6201759576797485,0.17489871382713318,0.25604623556137085,-0.40522751212120056,-0.13137435913085938,-0.09674710780382156,0
